time	text	annotator A	annotator B	annotator C	
17:52:00	她都一指禅了离婚吧	0	0	0	
16:43:00	USERNAME哥，你现在世界算是绿透了，心疼你	0	0	0	
15:09:00	羽哥，保重啊！过不下去就别勉强过了！	0	0	0	
14:24:00	"满屏都是USERNAME,人有时候真的是善变的动物,USERNAME说她爱着USERNAME,林丹说会一直保护谢杏芳,谢霆锋说不介意张柏芝的过去,USERNAME说这辈子最骄傲的就是USERNAME,而真正永恒不变,一路真心伴你左右的那就只有我了???"	0	0	0	
13:45:00	突然很心疼你	0	0	0	
13:38:00	集合了集合了~	0	0	0	
13:26:00	我只看到了地球上的一片绿	0	0	0	
13:16:00	我是来看热闹的～	0	0	0	
13:16:00	滴……USERNAME观光打卡	0	0	0	
12:59:00	关灯了，头上的绿帽依旧发着光	0	0	0	
12:00:00	这个行动不是爱护地球是浪费资源发电厂的的电发出来，没人用，但是电不会被储存起来。一样是被浪费了，还有可能造成局部电压过大，有一定的危险	0	0	0	
22:02:00	希望你继续唱歌	0	0	0	
1:47:00	哥们，挺住，不要被USERNAME这个贱人打倒！	0	0	0	
13:40:00	我是USERNAME帅上海房产经纪人709908926	0	0	0	
7:22:00	其实觉得挺像的	0	0	0	
21:15:00	随风奔跑自由是方向敢爱敢恨勇敢闯一闯	0	0	0	
11:39:00	你和你舅舅简直太像了	0	0	0	
10:23:00	这张真帅啊qwq就是皮肤不太好x好好爱自己呀USERNAME	0	0	0	
23:40:00	博主做了吗	0	0	0	
11:07:00	没毛病，爱地球，地球是绿色的，就是说你陈羽毛爱绿，谢谢USERNAME	0	0	0	
9:20:00	口口声声说为了孩子，不要什么时候，都拿孩子当挡箭牌好吗？我就奇怪了，为了孩子，大大方方离婚，和为了孩子隐婚，然后和其他男人恋爱调情并曝光，这个伤害哪个大呢？	0	0	0	
17:43:00	社会需要正能量。。。USERNAME，你出轨是你的私事。。。只希望你能退出“电视荧屏”。。。不要毒害青少年。。。你们保护孩子没错，，我们也要保护自己孩子，不被你们这样的明星带坏。。。（退出娱乐圈的不应该是USERNAME，应该是USERNAME退出）	0	0	0	
9:10:00	离婚了还一直秀了几年的恩爱？，欺骗我们，现在你发了个公开信，谁知道你他妈是不是作秀给我们看的？	1	1	1	
21:55:00	你丈夫支持你拍戏，你在最红的时候离开了他。以前平凡的日子里，你没成名，你们两个很相爱。后来火了，你对对方的要求多了，他能挣钱，有知名度，足够爱你，不会出轨，已经不能满足你了，你开始要求他长的像张爱朋了。USERNAME已经凋零，USERNAME从此平凡。	0	0	0	
20:17:00	USERNAME好丑	1	1	1	
20:08:00	我们等你回来	0	0	0	
18:47:00	没离婚证他妈说个屁。你说离就离你说没离就没离？别他妈甩协议、可以后期补。。你敢吗？	1	1	1	
18:11:00	只要你名下????房子(全款房，按揭房)????车子(全款车，按揭车)????保单??淘宝四颗红[心]??本科学历??营业执照(企业法人)??社保????公积金????有打卡工资????微信有微粒贷????退休金满足其中任意项就可以申请贷款利息低下款快	0	0	0	
11:35:00	我其实很关心关灯一小时	0	0	0	
9:33:00	嗯是要把绿灯关一下了	0	0	0	
9:28:00	不要退出娱乐圈，喜欢USERNAME组合，喜欢你们的歌，希望此生一直能听你们的歌好吗？	0	0	0	
8:40:00	私信我，看USERNAME跟别的男人啪啪的视频。	0	0	0	
8:08:00	没常识真可怕	0	0	0	
7:11:00	那年一位朋友请我观看你们的演唱会，那天很开心，希望你们一样，关掉不开心的门，打开开心的门，让快乐进门。//:今晚，一起关灯、一起爱地球????	0	0	0	
22:23:00	你真的好丑	0	1	1	
22:10:00	还是哥们与狗靠得住！女人！算了	0	0	0	
21:43:00	USERNAME??USERNAME??不是一家人??不进一家门????一个婚内出轨????一个说话像混社会的???吊炸天????这俩口子??牛逼	1	1	1	
19:16:00	"试问。。。和彭于晏等男星有过感情戏的她。确实应该跟您关灯，，，,,,靠速度几十迈混日子的歌手"	0	0	0	
17:43:00	已经默默喜欢你们组合好多年！不知道该说神魔了…还是会继续喜欢你，支持你！支持你们	0	0	0	
16:52:00	将军孤坟无人问，戏子家事天下知	0	0	0	
16:34:00	记得初中的时代，自己很喜欢USERNAME组合里的USERNAME，还在杂志上剪了很多他的海报贴墙上，无关乎USERNAME怎么样，虽然不太喜欢她，但是依然很喜欢USERNAME的歌和才气（此处应该有最美的背景音乐??）	0	0	0	
16:18:00	这是一个sb的活动，早就被质疑了	0	1	1	
15:26:00	请给这个账号6217000460000940817转一千五百万人民币，并私信USERNAME和张爱朋的近期行踪，我会帮你让他们及相关人员消失，定金五百万，收到后立刻行动。	0	0	0	
13:54:00	哥，地球没变绿，你绿了啊，爱护地球，从帽子开始	0	0	0	
13:04:00	社会你USERNAME，人怂屁话多。社会你白姐，逼松路子野。	1	1	1	
13:04:00	社会你USERNAME，人怂屁话多。社会你白姐，B松路子野。	1	1	1	
9:23:00	是应该关灯，看不见心静啊	0	0	0	
2:30:00	人丑，心态更丑陋！绿帽子很好看哈哈！天天面对一张青蛙一样的脸，也难为白小姐了！换了我早就吐N次了！人丑尚可见人，心态行为丑陋就很大快人心	1	1	1	
0:21:00	然后USERNAME和别人关灯一起睡了……	0	0	0	
20:30:00	USERNAME不哭，海泉帮你撸	0	0	0	
19:31:00	一起关灯，一起睡觉	0	0	0	
18:56:00	关注送印章眉粉	0	0	0	
18:02:00	某一天，一条清澈的小河变成了绿色，你们猜是什么原因？？？A、河边有化工厂排水污染了河流B、USERNAME在上游洗头C、USERNAME和USERNAME一起在上游洗头	0	0	0	
16:57:00	该管管这圈、在这个信息飞速发展的时代、应该给我们群众树立良好的榜样、还有孩纸们呀……这些人就不配拿那么多的酬劳、不配我们支持曾经USERNAME的电影、每部都追呀！！！太伤心啦……	0	0	0	
16:54:00	凡凡脸也太糙了吧	0	0	1	
16:29:00	USERNAME绿是嘎嘣脆绿，USERNAME绿是闷绿	0	0	0	
16:27:00	一直都觉得，你俩才是真爱	0	0	0	
16:20:00	哥....赶紧回家！	0	0	0	
16:17:00	一起戴帽子	0	0	0	
15:58:00	手拿银光棒	0	0	0	
15:40:00	你俩肯定是同性恋	1	1	1	
13:32:00	关上灯，眼更瞎	0	0	0	
13:27:00	哎，关爱地球的同时，有人关爱USERNAME。。	0	0	0	
13:01:00	兄弟才是王道	0	0	0	
12:43:00	他自己不也出轨么，都彼此彼此	0	0	0	
12:24:00	非主流	0	0	0	
12:01:00	好基友一起走哈哈哈	0	0	0	
10:36:00	哥，快看我头发会发光跟夜明珠一样，晚上睡觉不用开灯	0	0	0	
9:43:00	关灯一小时，看似实在呼吁大家要珍惜资源，节约资源。可是结果却大大的相反，严重影响电网的正常运行，使得电网的经济性和安全性都受到严重影响。	0	0	0	
9:43:00	"USERNAME被这男的出卖了，那男的有意识的看了下镜头,一直在撩USERNAME，挖坑给她跳啊，难道只有我看得出来?这件事最后真正的利益者就是这男的，靠这样的手段上位，也真的够渣"	0	0	0	
9:37:00	一句话总结：USERNAME让USERNAME红了，USERNAME让USERNAME绿了，一段感情就这么黄了	0	0	0	
9:06:00	你老婆和别人关灯了	0	0	0	
8:50:00	你老婆跟别人打炮了听说因为你丑	1	1	1	
8:34:00	我大陈哥永远是我的偶像，支持[USERNAME]！同意的动动你阔爱的爪爪点个赞	0	0	0	
7:43:00	唉兄弟要挺住	0	0	0	
7:40:00	永远的USERNAME，15年，爱你们如初。	0	0	0	
7:31:00	同性才是真爱	0	0	0	
6:25:00	我们都老了	0	0	0	
3:34:00	集体同时关灯对电网损害很大也不会节能省电……	0	0	0	
3:24:00	挺丑的	1	1	1	
2:20:00	你老婆“一指禅”的功夫好生了得	1	1	1	
1:46:00	说关灯爱地球都是假的，装好人。真有那个心爱地球的话，你天天关灯，不一定得等到地球日再关灯。手机也用电，你怎么不关？看你人有多假。	1	1	1	
1:33:00	哥后院有火。赶紧看看	0	0	0	
1:00:00	我相信你不是像他们说的那样对吗？	0	0	0	
0:38:00	我只是来看评论的	0	0	0	
6月2日 16:58	地球一小时。关爱我们的地球。关一盏灯。点燃一个憧憬。点个赞吧。//:今晚，一起关灯、一起爱地球??	0	0	0	
21:08:00	强烈推荐你去割一个双眼皮，超级适合你！！！	0	0	0	
15:32:00	一起睡USERNAME	1	1	1	
12:40:00	如果如果如果，我说如果USERNAME出轨了，那么电影失恋33天的这个剧组真牛逼太厉害了，USERNAME，USERNAME，USERNAME，USERNAME，USERNAME，USERNAME小的只能大赞佩服???	0	0	0	
12:50:00	哇噻！牛USERNAME，想你了	0	0	0	
14:33:00	唉…好可怜，有时间去和USERNAME喝喝酒，他有经验，可以给你提供建议挺过去	0	0	0	
19:44:00	嗯嗯内心强大，信任别人，就是信任自己	0	0	0	
13:03:00	忒牛了吧，我的哥??	0	0	0	
14:53:00	捉伟特派员报到，USERNAME	0	0	0	
11:52:00	哇！USERNAME厉害哦	0	0	0	
23:27:00	如此厉害的就问你服不服	0	0	0	
19:44:00	你的兄弟。。。。。。。叫。。。USERNAME？	0	0	0	
19:45:00	厉害了我的哥	0	0	0	
14:36:00	这么牛逼看了好几遍，厉害了	0	0	0	
23:59:00	牛掰USERNAME！	0	0	0	
7:54:00	出轨观光团打卡心疼你	0	0	0	
14:13:00	涛，天天和亮哥去玩！说好的摇滚专辑呢？	0	0	0	
13:22:00	哥，不能信USERNAME，她在泰国搞事情。	0	0	0	
19:57:00	厉害了，我的USERNAME	0	0	0	
20:16:00	USERNAME厉害了	0	0	0	
19:49:00	好帅！！！	0	0	0	
19:44:00	USERNAME厉害	0	0	0	
20:39:00	濤哥好厲害	0	0	0	
14:02:00	这次叫USERNAME了！	0	0	0	
20:54:00	艾瑪兒好帥	0	0	0	
19:51:00	USERNAME你臂力好棒哦好Man哦花痴我涛贝儿一下	0	0	0	
19:50:00	你再次证明你是值得信任的！	0	0	0	
19:46:00	USERNAME真的厉害了	0	0	0	
12:01:00	很好奇此时此刻百白合心里是啥感受?不管嘴里怎么骂USERNAME，USERNAME在心里深处会默默地感谢USERNAME的	0	0	0	
11:53:00	天呐！才几十个人评论！这是上热门的好机会啊！我要火了！爸！妈！感谢你们含辛茹苦把我养大成人！我终于可以上热门了，然而每当我发完这些，TM已经好几千人赶来了～最后我要感谢微博感谢大家给了我上热评的机会。	0	0	0	
13:43:00	你的兄弟叫什么宝亮。叫USERNAME	0	0	0	
19:44:00	好帅！	0	0	0	
13:07:00	应该是我的兄弟是USERNAME	0	0	0	
11:24:00	厉害咯.	0	0	0	
20:00:00	USERNAME好厉害??????顺便想说，昨晚重温你俩10年圣诞演唱会的视频，《翅膀》跳的那段舞蹈超级帅，20周年巡演跪求舞蹈，求USERNAME炮哥看到我的心声跳舞跳舞跳舞跳舞跳舞	0	0	0	
15:23:00	我的兄弟叫宝亮，USERNAME和USERNAME？	0	0	0	
16:52:00	出了这种事，还让我们回家，怪不得你莲花给你带绿帽，这种道德沦陷的事，怎么就不能接受大家批评，你老婆还不知道悔改，真服你	0	0	0	
12:43:00	加油！	0	0	0	
17:48:00	你的兄弟叫USERNAME----	0	0	0	
13:05:00	USERNAME观光团打卡	0	0	0	
23:07:00	涛贝儿～我相信在座的你的铁粉??都敢让你如此信任→_→报名1.2.3……	0	0	0	
0:06:00	没想到通过这个美拍视频还看到什么其他的……我凡	0	0	0	
20:15:00	USERNAME帅极了，爱你	0	0	0	
20:11:00	USERNAME玩得开心哦	0	0	0	
20:09:00	帅气了我的USERNAME	0	0	0	
19:49:00	我最幸福的事，就是好不容易占个前排，正好没被那些高仿、评论开过光的、点赞变蓝变绿的、点赞听声音的掩埋下去。你正好再翻了我的牌	0	0	0	
14:24:00	哥，挺住	0	0	0	
18:19:00	你自己就是奇迹。相信你自己。你的精神是孩子的榜样。	0	0	0	
20:32:00	USERNAMEw你又上线了。我在我们学校的吉他比赛现场呢啥时候能听到你弹吉他w。希望这一天不会太久哦。巡演不会太久的吧。	0	0	0	
1:04:00	我的大USERNAME啊。这么晚了你还不睡。我刚打算睡就被你的上线提示音惊醒了超级想你超级想你超级想你。想你的笑啊想你的歌声啊想你和胡老师一起唱歌的样子啊。你快去睡觉。多休息才能早点回来。晚安。我爱你。AllForLove	0	0	0	
15:26:00	你的兄弟应该是USERNAME	0	0	0	
13:26:00	心疼你	0	0	0	
23:06:00	男神棒棒哒，注意身体	0	0	0	
22:04:00	也想去射箭了，好久没玩了！	0	0	0	
20:44:00	陈老师又调皮了[鼓掌][鼓掌][鼓掌]	0	0	0	
20:29:00	厉害了我的大USERNAME！！！	0	0	0	
20:27:00	好厉害，好羡慕	0	0	0	
20:24:00	厉害了	0	0	0	
20:04:00	我要第一排	0	0	0	
13:19:00	这下，我的兄弟叫USERNAME了	0	0	0	
13:16:00	心疼你三秒钟	0	0	0	
13:02:00	我的兄弟叫USERNAME，心疼	0	0	0	
12:54:00	你老婆跟人跑了	0	0	0	
20:00:00	不不不	0	0	0	
17:19:00	你和USERNAME都要坚强啊	0	0	0	
15:32:00	你还有个同病相怜的兄弟。叫USERNAME	0	0	0	
17:09:00	录音的是个女的	0	0	0	
15:42:00	真是难兄难弟啊！	0	0	0	
15:26:00	嗯嗯，信任值得一顶绿帽！！！	0	0	0	
13:46:00	绿色绿色绿色满眼都是绿色[微风]	0	0	0	
13:16:00	USERNAME观光团打卡……	0	0	0	
13:11:00	观光团在此打卡。	0	0	0	
13:03:00	知道老婆要出轨，这是要练手前做的准备吗？	0	0	0	
12:43:00	:USERNAME前排观光团	0	0	0	
23:30:00	想看你跟你老婆互动	0	0	0	
7:00:00	蒙面唱将猜猜猜	0	0	0	
20:28:00	果然是你	0	0	0	
20:23:00	神预言啊USERNAMEUSERNAME	0	0	0	
21:19:00	哥，姿势不对我教教你，让你三十米收黄	0	0	0	
8:52:00	这到底是什么歌	0	0	0	
10:06:00	牛逼。	0	0	0	
16:07:00	今天看到深夜的视频，只想加油！	0	0	0	
15:44:00	贼帅！想你了USERNAME	0	0	0	
10:29:00	你的兄弟叫USERNAME	0	0	0	
14:33:00	希望从小学的我就关注的你，可以继续强大，爱你，一直没停过，加油我的偶像	0	0	0	
20:08:00	USERNAME就是怂包！还不如USERNAME，USERNAME出轨，USERNAME还知道立马休妻，出来吼几声，给自己申冤。USERNAME看不起你，嫌你不行，和肌肉男猛搞，你还替她说话！没见过你这么怂的，你就是怂蛋！滚吧！	1	1	1	
15:33:00	教他怎么做男人最好的办法就是把张爱狗阉了，赞同的顶我	0	1	1	
13:04:00	希望你们可以幸福！	0	0	0	
9:48:00	我相信USERNAME！虽然不熟悉，但是一个人的性格可以说明一切！没有心机就这样被人误会了！我喜欢她的性格！	0	0	0	
9:45:00	你的兄弟不是宝亮，是USERNAME	0	0	0	
2:22:00	USERNAME哥能不能赞助我一块板面啊	0	0	0	
1:23:00	144444	0	0	0	
23:25:00	做什么决定都要考虑一下孩子，因为他们会长大，不想有人说他们的家人如何如何	0	0	0	
14:57:00	神了我的哥	0	0	0	
14:52:00	挺过去！哥	0	0	0	
14:47:00	。。。	0	0	0	
12:39:00	USERNAME出轨混蛋王八蛋臭不要脸滚出娱乐圈	1	1	1	
12:16:00	女人大把多…会有人比她更好的…熬过去	0	0	0	
12:03:00	还以为是我的兄弟叫USERNAME呢	0	0	0	
11:47:00	信任，让人变绿	0	0	0	
20:15:00	说实话吧哥，是不是你派的侦探盯梢雪姐	0	0	0	
18:37:00	牛，这么早就知道需要强大	0	0	0	
18:23:00	帽子都绿了，信任个球哦	0	0	0	
18:06:00	当然是原谅她[笑哭][笑哭]	0	0	0	
16:47:00	[微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风][微风]	0	0	0	
15:46:00	USERNAME想找你聊聊	0	0	0	
15:40:00	我的兄弟叫USERNAME	0	0	0	
15:31:00	你还能相信谁	0	0	0	
15:19:00	爱你[心]	0	0	0	
14:23:00	抽象工作室宣布对此事件负责狗粉丝来我这里报道！	0	0	0	
14:23:00	抽象工作室宣布对此事件负责	0	0	0	
14:20:00	心放宽，别做傻事，戴绿帽子的人多了，不是就你一个人，学学USERNAME吧	0	0	0	
14:13:00	抢占制高点！	0	0	0	
13:54:00	抱紧你	0	0	0	
13:53:00	不管发生什么都要有一个好心态	0	0	0	
13:37:00	哎，摊上这事可咋整	0	0	0	
12:46:00	我能留个名么	0	0	0	
12:45:00	USERNAME跟了12年？稳！	0	0	0	
12:31:00	希望USERNAME能看到这句话	0	0	0	
22:54:00	USERNAME是谁？？	0	0	0	
14:05:00	USERNAME，你和USERNAME怎么啦？为什么都没互粉啊？大家能不能顶我上去	0	0	0	
9:33:00	USERNAME早！祝你今天一切顺利！心情棒棒！	0	0	0	
9:12:00	USERNAME早安	0	0	0	
0:10:00	USERNAME晚安好梦	0	0	0	
23:52:00	USERNAME晚安，今晚好梦！周末愉快！	0	0	0	
19:11:00	可厉害了(●°u°●)?」	0	0	0	
9:30:00	USERNAME早！[阳光]祝你今天一切顺利！有美美心情！	0	0	0	
23:47:00	晚安??	0	0	0	
23:45:00	今晚有看国足比赛吗？太激动人心了！这样的国足才值得为之呐喊！为之骄傲！无关结果，只因到最后一秒依然拼尽全力！[玫瑰][玫瑰]USERNAME晚安，今晚好梦！	0	0	0	
9:32:00	USERNAME早！[阳光]祝你今天一切顺利！有好心情相伴！	0	0	0	
23:57:00	USERNAME晚安，今晚好梦！	0	0	0	
9:24:00	USERNAME早！[阴天]祝你今天一切顺利！有好心情！	0	0	0	
23:49:00	生活很无奈，却不得不接受这种无奈。我只想在这无奈中寻找一点希望。USERNAME晚安，今晚好梦！	0	0	0	
19:40:00	帅帅帅	0	0	0	
12:59:00	USERNAME能文能武啊更新不相关的微博都能同时这个已经不能全是默契了我希望有单独属于你们俩的几天假期感受彼此不变的纯真有助于创作哦	0	0	0	
9:26:00	USERNAME早！[阳光]祝你今天一切顺利！有好心情要继续呀！	0	0	0	
9:22:00	不过呢……我想知道是谁拍的！	0	0	0	
7:47:00	USERNAME早上好[微风][微风][微风]	0	0	0	
6:42:00	╮(╯_╰)╭??抢你的沙发是为了你回复我	0	0	0	
22:51:00	好厉害	0	0	0	
22:08:00	厉害了我的USERNAME	0	0	0	
21:58:00	有梦想无论多么的遥远要坚持下去吗？	0	0	0	
21:49:00	帅！！！！！！	0	0	0	
